Date,Name,Tweets,EUR_GBP,USD_GBP,RUB_GBP
2018-11-30,Theresa May,Pleased to see @RBKConservative have chosen @AphraBrandreth to be our candidate for Kingston &amp; Surbiton. I know she… https://t.co/RCAwz8Qeot,1.1266,1.276,85.4154
2018-11-30,Theresa May,"The Brexit Deal for free trade with the EU and around the world - explained in 60 seconds 👇
#BackTheBrexitDeal https://t.co/BEyPz30J2e",1.1266,1.276,85.4154
2018-11-30,Theresa May,"RT @10DowningStreet: PM @Theresa_May is attending #G20Argentina

Here's what's on the agenda ⬇️ https://t.co/ZIxYv2VfEb",1.1266,1.276,85.4154
2018-11-30,Boris Johnson,Bessingby Park Rangers and Boxing Club are soon to have a brand new clubhouse thanks to @Hillingdon - great to see… https://t.co/O2u8S3Ah2D,1.1266,1.276,85.4154
2018-11-30,Boris Johnson,The beginning of a fantastic housing development at Acol Crescent. Pleased to put the first spade in the ground thi… https://t.co/V2Pz4uTYKv,1.1266,1.276,85.4154
2018-11-30,Boris Johnson,A pleasure to visit the Centre for ADHD and Autism Support in Cavendish this morning - so many local families benef… https://t.co/lBPsNSSe7b,1.1266,1.276,85.4154
2018-11-30,Theresa May,I want to wish everybody a happy #StAndrewsDay. The contribution that Scots make to our economy and cultural life h… https://t.co/kEi5ZuMRXz,1.1266,1.276,85.4154
2018-11-30,Theresa May,RT @10DowningStreet: PM @Theresa_May is at @g20org in Buenos Aires where she told world leaders that the Brexit deal reached with the EU is…,1.1266,1.276,85.4154
2018-11-29,Theresa May,"The Brexit Deal keeping people safe explained in 60 seconds 👇 
#BackTheBrexitDeal https://t.co/oULZJ7Nu9a",1.1221,1.2778,84.4996
2018-11-28,Boris Johnson,The world economy is changing. The opportunities for a dynamic modern economy like the UK are growing. Free from th… https://t.co/5RdEr8IL4W,1.131,1.2753,85.9839
2018-11-28,Boris Johnson,"The British economic establishment always gets it wrong. Wrong about joining the ERM, wrong about leaving it, wrong… https://t.co/voiTSZNyJI",1.131,1.2753,85.9839
2018-11-28,Theresa May,RT @10DowningStreet: PM @Theresa_May was in Scotland today where she visited the Bridge of Weir leather factory and discussed the Brexit de…,1.131,1.2753,85.9839
2018-11-28,Theresa May,The Brexit Deal for jobs and our economy explained in 60 seconds 👇#BackTheBrexitDeal https://t.co/sqj3QgQbeu,1.131,1.2753,85.9839
2018-11-28,Theresa May,"Today we see what really lies behind Labour’s approach to Brexit.
 
They want to cause chaos, frustrate Brexit and… https://t.co/ZjYlCIuDLz",1.131,1.2753,85.9839
2018-11-27,Theresa May,Baroness Trumpington had a truly extraordinary career – from her work at Bletchley Park during WW2 to her decades o… https://t.co/qUNPXIrP8H,1.1281,1.2739,85.3736
2018-11-27,Boris Johnson,"Debates are great for democracy - but rather than widening discourse, this debate is narrowing it by offering a fal… https://t.co/uuQnUXnknC",1.1281,1.2739,85.3736
2018-11-27,Boris Johnson,There is no point having a debate with two people who voted Remain &amp; deals that don’t take back control. Any debate… https://t.co/t9JjEfdmOd,1.1281,1.2739,85.3736
2018-11-27,Theresa May,"RT @10DowningStreet: PM @Theresa_May visited @QUBelfast this afternoon, where she had discussions with employers, students and academics #B…",1.1281,1.2739,85.3736
2018-11-27,Theresa May,Great to visit the Royal Welsh Winter Fair today to hear from farmers and manufacturers about the certainty that ou… https://t.co/FsDrbgiGlX,1.1281,1.2739,85.3736
2018-11-27,Theresa May,"RT @10DowningStreet: ""Taken together, the Withdrawal Agreement and the broad terms of our new relationship should provide your businesses w…",1.1281,1.2739,85.3736
2018-11-27,Theresa May,"Today I visited Wales and Northern Ireland. I listened to farmers, start-ups and traders; employers, students and a… https://t.co/JHZJ6ocs35",1.1281,1.2739,85.3736
2018-11-26,Theresa May,"RT @10DowningStreet: ""Antisemitism and misogyny have no place in this country. Hatred and discrimination must be tackled wherever they are…",1.131,1.2826,86.0496
2018-11-26,Theresa May,RT @10DowningStreet: WATCH LIVE: PM @Theresa_May updates @HouseofCommons following EU Council #BackTheBrexitDeal https://t.co/vKZ3uob87J,1.131,1.2826,86.0496
2018-11-26,Theresa May,"Many congratulations to @r_j_smith1, selected as the @Conservatives Parliamentary candidate for Plymouth Sutton &amp; D… https://t.co/4upsCgboy8",1.131,1.2826,86.0496
2018-11-26,Boris Johnson,"While half the Cabinet is telling businesses the UK will effectively remain in the Customs Union &amp; Single Market, t… https://t.co/wuHUhqi6Pt",1.131,1.2826,86.0496
2018-11-26,Boris Johnson,"We should vote down the deal, junk the backstop, recover our self-belief and go for SuperCanada – and we will thriv… https://t.co/7h3yzWvjsB",1.131,1.2826,86.0496
2018-11-23,Theresa May,The Brexit deal explained. #BackTheBrexitDeal https://t.co/HvWdvqHRdo,1.1285,1.2802,84.87799999999999
2018-11-23,Theresa May,"RT @10DowningStreet: Yesterday, PM @Theresa_May visited the James Wigg Practice to find out about the services they offer the local communi…",1.1285,1.2802,84.87799999999999
2018-11-23,Theresa May,I’ve always been clear that getting the right Brexit deal means getting a deal that is right for the whole of the U… https://t.co/KRVXAbxFSk,1.1285,1.2802,84.87799999999999
2018-11-23,Boris Johnson,RT @PennyMordaunt: To end FGM in the U.K. we need to end it globally. Today I met specialist FGM midwives and activists in London clinic @i…,1.1285,1.2802,84.87799999999999
2018-11-22,Theresa May,RT @10DowningStreet: WATCH LIVE: PM @Theresa_May gives a statement on Brexit https://t.co/NB5lv7iplr,1.1283,1.2869,84.3747
2018-11-22,Theresa May,RT @10DowningStreet: PM @Theresa_May met Austrian Chancellor @sebastiankurz at Downing Street today and discussed the long-standing relatio…,1.1283,1.2869,84.3747
2018-11-22,Theresa May,RT @10DowningStreet: WATCH LIVE: PM @Theresa_May makes a statement in @HouseofCommons on Brexit https://t.co/oqabCHUla6,1.1283,1.2869,84.3747
2018-11-22,Theresa May,The British people want this to be settled. They want a good deal that sets us on course for a brighter future. Tha… https://t.co/rKecvXXni1,1.1283,1.2869,84.3747
2018-11-22,Theresa May,"RT @10DowningStreet: Services at @jameswigg help keep people healthy and independent, giving patients a better alternative to hospital.

Ou…",1.1283,1.2869,84.3747
2018-11-22,Boris Johnson,Nothing in this political declaration changes the fact that this deal gives the EU a continuing veto over the unila… https://t.co/GnsiwsHAJ3,1.1283,1.2869,84.3747
2018-11-22,Theresa May,RT @10DowningStreet: PM @Theresa_May spoke in the @HouseofCommons about why delivering on Brexit will allow us to come together as a countr…,1.1283,1.2869,84.3747
2018-11-21,Theresa May,Our cut to stamp duty is just one of the steps we’ve taken to fix the housing market. I’m proud that it’s a… https://t.co/CrvvHN8Gmc,1.1218,1.2784,84.2108
2018-11-21,Theresa May,Jeremy Corbyn is playing party politics: opposing a deal he hasn’t read and promising a deal he can’t negotiate.… https://t.co/XQxZ2YaldZ,1.1218,1.2784,84.2108
2018-11-21,Theresa May,I want to encourage more women to become @Conservatives candidates. If someone you know would make a good MP or cou… https://t.co/mLO2N6bUOw,1.1218,1.2784,84.2108
2018-11-21,Boris Johnson,RT @ConHome: From @team_greenhalgh: The truth about those water cannon https://t.co/Y3OhPOeD9l,1.1218,1.2784,84.2108
2018-11-21,Boris Johnson,RT @Rehman_Chishti: Raised a point of order in @HouseofCommons following Prime Ministers Questions asking the speaker how long should 125 P…,1.1218,1.2784,84.2108
2018-11-20,,,1.1238,1.2823,84.6777
2018-11-19,Theresa May,We have in view a deal that will work for the UK. And let no one be in any doubt – I am determined to deliver it.… https://t.co/VFhTmSlypK,1.1234,1.2864,84.6901
2018-11-19,Theresa May,"Instead of a system based on where someone is from, we will have one that is built around the talents and skills a… https://t.co/p42toXnxH4",1.1234,1.2864,84.6901
2018-11-19,Theresa May,RT @10DowningStreet: WATCH LIVE: PM @Theresa_May speaks at the annual @CBItweets conference https://t.co/67xOokD3M1,1.1234,1.2864,84.6901
2018-11-19,Boris Johnson,We should insist that our government finally gets behind Brexit and shows some basic confidence and enthusiasm and… https://t.co/PKYu5xaqIJ,1.1234,1.2864,84.6901
2018-11-16,Boris Johnson,RT @annietrev: The PM's Withdrawal Agreement is so bad I could not stay in the Government. #NoDealIsBetterThanABadDeal  https://t.co/g0L9lw…,1.1268,1.284,84.7889
2018-11-16,Theresa May,I really enjoyed answering your questions with @NickFerrariLBC on @LBC this morning. https://t.co/ylO0OSN7qm,1.1268,1.284,84.7889
2018-11-16,Theresa May,"A fun afternoon with some great questions from the pupils at Burchetts Green in Maidenhead, before helping with awa… https://t.co/tGgL5xWPOt",1.1268,1.284,84.7889
2018-11-15,Theresa May,RT @10DowningStreet: WATCH LIVE: PM @Theresa_May gives a press conference at Downing Street https://t.co/Vu9hnKGBMU,1.1294,1.2782,84.78200000000002
2018-11-15,Theresa May,RT @10DowningStreet: We've made decisive progress delivering Brexit. Here is the Draft Withdrawal Agreement and Outline Political Declarati…,1.1294,1.2782,84.78200000000002
2018-11-15,Theresa May,RT @10DowningStreet: More business reaction to progress on delivering #Brexit 👇 https://t.co/8SdzrDWK9S,1.1294,1.2782,84.78200000000002
2018-11-15,Theresa May,This deal delivers the Brexit the British people voted for. https://t.co/Z8rWM7kZrm,1.1294,1.2782,84.78200000000002
2018-11-15,Theresa May,RT @10DowningStreet: More business reaction to progress on delivering #Brexit 👇 https://t.co/McsoqZlPNY,1.1294,1.2782,84.78200000000002
2018-11-15,Theresa May,"RT @10DowningStreet: Business is backing the decisive progress made in delivering #Brexit

Here’s what they are saying 👇 https://t.co/dpW1S…",1.1294,1.2782,84.78200000000002
2018-11-15,Theresa May,RT @10DowningStreet: WATCH LIVE: PM @Theresa_May updates the House of Commons on Brexit https://t.co/5MHX1P5AYY,1.1294,1.2782,84.78200000000002
2018-11-15,Theresa May,I believe with every fibre of my being that the course I have set out is the right one for our country and all our… https://t.co/AaPK3k3ABv,1.1294,1.2782,84.78200000000002
2018-11-14,Theresa May,I firmly believe with my head and my heart that this is a decision which is in the best interests of our entire Uni… https://t.co/bSoMh2pFCL,1.15,1.3004,87.2177
2018-11-14,Theresa May,RT @10DowningStreet: WATCH LIVE: PM @Theresa_May provides an update following Cabinet https://t.co/LIgLrwCZaV,1.15,1.3004,87.2177
2018-11-14,Theresa May,RT @10DowningStreet: PM pays tribute to the enormous contribution of HRH The Prince of Wales on his 70th birthday https://t.co/qI6PTAeET2,1.15,1.3004,87.2177
2018-11-14,Boris Johnson,"Sabine Weyand in The Times clear: if agreed, the CU backstop will not be temporary but the minimum basis for our fu… https://t.co/0lwKcaD9hG",1.15,1.3004,87.2177
2018-11-13,Boris Johnson,"RT @itvnews: 'It is vassal state stuff'

Former foreign secretary Boris Johnson has slammed the reported Brexit deal agreed between the UK…",1.1523,1.2997,88.4254
2018-11-13,Theresa May,We have the unique strengths and ingenuity to forge a global future for our country that is every bit as exciting a… https://t.co/bddG5nBYjt,1.1523,1.2997,88.4254
2018-11-13,Boris Johnson,"RT @BBCr4today: The UK has a ""moral obligation to give sanctuary"" to Pakistani Christian Asia Bibi, says MP @Rehman_Chishti. She's been acq…",1.1523,1.2997,88.4254
2018-11-13,Boris Johnson,No one is fooled by this theatre. Delay after staged managed delay. A deal will be reached and it will mean surrend… https://t.co/r6ELRilKV9,1.1523,1.2997,88.4254
2018-11-13,Boris Johnson,We still have time to go for something better - a SuperCanada free trade deal that will allow the UK to benefit fro… https://t.co/1zvKJsa0Nj,1.1523,1.2997,88.4254
2018-11-12,Boris Johnson,https://t.co/NKxlPuOGzN,1.1435,1.2866,87.1314
2018-11-12,Theresa May,"RT @10DowningStreet: ""I welcome the action being taken by these businesses to tackle the scourge of modern slavery."" – PM @Theresa_May on t…",1.1435,1.2866,87.1314
2018-11-09,Boris Johnson,Boundless admiration as ever for my brother Jo. We may not have agreed about brexit but we are united in dismay at… https://t.co/GSh5aQ6W10,1.1476,1.3029,88.0142
2018-11-09,Theresa May,"RT @10DowningStreet: ""My thoughts are with the people of Melbourne and all of Australia following today's appalling attack. We stand with y…",1.1476,1.3029,88.0142
2018-11-09,Theresa May,"At St Symphorien I had the honour of laying wreaths at the graves of John Parr and George Ellison, the first and la… https://t.co/V6GmzQ6fMH",1.1476,1.3029,88.0142
2018-11-09,Theresa May,I was proud to represent our country at Thiepval with President @EmmanuelMacron today. The battlefields of France a… https://t.co/bKLl5ZvAYC,1.1476,1.3029,88.0142
2018-11-09,Boris Johnson,This is not taking back control. It is a surrender of control. It does not remotely correspond to the mandate of th… https://t.co/nXXpsZZ3kt,1.1476,1.3029,88.0142
2018-11-08,Theresa May,"The women @10DowningStreet last night came from many nations, cultures and backgrounds. We have lived different liv… https://t.co/7GEU4tiTWH",1.149,1.3128,87.2848
2018-11-08,Theresa May,"Today in 2018, we see more female members of parliaments in legislative assemblies around the world than there have… https://t.co/JLE7aJ8Yrn",1.149,1.3128,87.2848
2018-11-08,Theresa May,"RT @10DowningStreet: Excerpt from the 1918 diary, recently found here in No 10, of a member of staff working in Downing Street under Prime…",1.149,1.3128,87.2848
2018-11-08,Theresa May,Great to open the new @xtraclimited factory in Thatcham today and meet so many of their talented apprentices. They… https://t.co/b5yfZRdUiE,1.149,1.3128,87.2848
2018-11-07,Theresa May,I wish all Hindus celebrating #Diwali and Sikhs marking Bandi Chhor Divas a joyful time of sharing with friends and… https://t.co/STVF9jnauM,1.1452,1.3135,86.9339
2018-11-07,Theresa May,"RT @10DowningStreet: ""The UK is one of the best places in the world to do business. I have formed five new business councils to advise on t…",1.1452,1.3135,86.9339
2018-11-06,Theresa May,"It was lovely to meet you too Max - and all the other inspirational @PrideOfBritain winners! 

#PrideOfBritain https://t.co/Mf3W94d1D8",1.1457,1.308,86.3461
2018-11-06,Theresa May,"Congratulations to the @PrideofBritain winners. It's humbling to hear the stories of all the award winners, all of… https://t.co/GPTOenjgO2",1.1457,1.308,86.3461
2018-11-06,Theresa May,RT @10DowningStreet: Yesterday PM @Theresa_May hosted a reception to celebrate and thank the charity @MSSocietyUK for their work raising mo…,1.1457,1.308,86.3461
2018-11-06,Boris Johnson,RT @ShippersUnbound: Information Commissioner appears to find no evidence that Vote Leave used the Cambridge Analytica dataset or that ther…,1.1457,1.308,86.3461
2018-11-05,Theresa May,"To disrespect those who lost their lives at Grenfell Tower, as well as their families and loved ones, is utterly un… https://t.co/6YFCuAW4d1",1.1419,1.3018,85.9843
2018-11-05,Theresa May,"RT @10DowningStreet: ""From my mother’s experience, I know how incredibly tough living with MS can be. So thank you for all that you have do…",1.1419,1.3018,85.9843
2018-11-05,Boris Johnson,"RT @JohnnyMercerUK: In Armistice week, whether people wear a poppy or not is up to them: the ‘enforcement squads’ don’t represent veterans.…",1.1419,1.3018,85.9843
2018-11-05,Theresa May,"As Prime Minister, I am determined to do what it takes to secure our NHS for the future so it is there for all of u… https://t.co/WnHobDyzCl",1.1419,1.3018,85.9843
2018-11-05,Boris Johnson,"RT @Telegraph: We need a new campaign for free speech to take on the professionally-offended, writes @BorisJohnson 
https://t.co/BJaBfZXU7O",1.1419,1.3018,85.9843
2018-11-05,Boris Johnson,Brexit was meant to be about taking back control. Under this plan – we surrender control to Brussels. If we accept… https://t.co/Xy8nPvX8Es,1.1419,1.3018,85.9843
2018-11-02,Theresa May,Thank you to @BerkeleyGroupUK for building the new footbridge at Taplow in my constituency – it was great to open i… https://t.co/P9de4c2QCR,1.1396,1.2965,85.65
2018-11-02,Theresa May,Great to learn that Matthew Vickers has been chosen as the @Conservatives champion for his home town of Stockton So… https://t.co/PYgi9L4e4D,1.1396,1.2965,85.65
2018-11-02,Theresa May,Nancy Astor paved the way for the many – but still too few – women who have followed in her footsteps over the last… https://t.co/85ilcGwoNz,1.1396,1.2965,85.65
2018-11-02,Theresa May,"RT @10DowningStreet: PM @Theresa_May met over 100 Indian women studying science, technology, engineering, and mathematics subjects at UK un…",1.1396,1.2965,85.65
2018-11-01,Theresa May,"RT @10DowningStreet: “I was pleased to meet with the Jewish Leadership Council to discuss the challenges their communities face, particular…",1.1384,1.2974,85.2586
2018-11-01,Boris Johnson,Congratulations to @tracey_crouch who deserves huge credit not just for her campaign but for sticking up for her principles,1.1384,1.2974,85.2586
2018-10-31,Boris Johnson,"Excellent piece by @robertcourts who rightly points out we must embrace the opportunities of Brexit

https://t.co/QD45wh22xr",1.1277,1.2779,83.9651
2018-10-31,Theresa May,"RT @10DowningStreet: From hosting the Dutch Royal Family, to welcoming armed forces back to the UK, to launching our Loneliness Strategy –…",1.1277,1.2779,83.9651
2018-10-31,Theresa May,Thank you @StVincentsL12 for my beautiful poppy – a lovely project with a very special purpose. I hope you had a gr… https://t.co/DXwDZrXJST,1.1277,1.2779,83.9651
2018-10-31,Theresa May,"RT @10DowningStreet: ""Black History Month serves as an important reminder to us of the immense contribution that African and Caribbean comm…",1.1277,1.2779,83.9651
2018-10-31,Theresa May,"More money for public services like the NHS.

More money in your pocket by cutting taxes.
 
Our balanced approach t… https://t.co/S5IrN1VpRM",1.1277,1.2779,83.9651
2018-10-31,Boris Johnson,“Rather than remaining nostalgically “aligned” to the rules of an institution which the British people emphatically… https://t.co/4IvObONnjx,1.1277,1.2779,83.9651
2018-10-30,Theresa May,"RT @10DowningStreet: PM @Theresa_May represented the UK at the Northern Future Forum and also addressed the Nordic Council in Oslo, Norway…",1.1203,1.2731,83.5319
2018-10-30,Theresa May,"The hard work of the British people is paying off.

Here’s what the #Budget2018 means for you and your family. https://t.co/sudhl0K22Z",1.1203,1.2731,83.5319
2018-10-29,Theresa May,"RT @Conservatives: 📢 We're investing £2 billion more per year for mental health 💙
 
➡️  More mental health ambulances.
➡️  Increased commun…",1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @hmtreasury: Chancellor: Raising the Personal Allowance to £12,500 https://t.co/E7YZRmb9TE",1.1243,1.2806,84.1235
2018-10-29,Theresa May,RT @hmtreasury: Today I can announce that the new NHS Plan will include a new mental health crisis service 👩⚕️👨⚕️ #Budget2018 https://t.co/…,1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @Conservatives: 📢 £400 million more for schools this year 📚
 
➡️  Helping schools buy the equipment they need.
➡️  £10,000 to the averag…",1.1243,1.2806,84.1235
2018-10-29,Theresa May,RT @10DowningStreet: Five things you need to know about what #Budget2018 means for you and your family https://t.co/8oB2aekGVX,1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @Conservatives: 📢 We're helping people keep more of what they earn by:
 
➡️ Raising the personal allowance to £12,500.
➡️ Saving a typic…",1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @Conservatives: 📢 We're increasing the National Living Wage 👷‍♀️👨‍🍳
 
➡️  A £690 annual pay rise for a full-time worker.
➡️  A total ann…",1.1243,1.2806,84.1235
2018-10-29,Theresa May,RT @hmtreasury: Here’s a snapshot of that #Budget2018 economy data: 📈 👇 https://t.co/NVl8ZAWGts,1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @Conservatives: 📢 A 26-30 railcard 🎟
 
➡️  Giving young people a third off their fares.
➡️ Being rolled out on a permanent basis.
 
🔵🌳 #…",1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @Conservatives: 📢 We're freezing fuel duty for the 9th year in a row 🚗
 
➡️ Helping people with the cost of running their car.
➡️ Saving…",1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @Conservatives: 📢 We’re helping more people get on the housing ladder 🏘
 
➡️ £500 million more for infrastructure to unlock thousands of…",1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @Conservatives: 📢 We’re backing high streets by cutting business rates 🏷
 
➡️  Rates cut by a third for two years.
➡️  Helping 90% of al…",1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @hmtreasury: Chancellor announces support for the British High Street, including a £675m Future High Streets Fund 🛍️ and a new mandatory…",1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @hmtreasury: Chancellor: Today, building on the additional £240m for Social Care winter pressures, announced earlier this month
I will m…",1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @Conservatives: 📢 We're increasing NHS funding by £20.5bn a year by 2023-24 👨🏼‍⚕️
 
➡️ Securing its future for generations to come with…",1.1243,1.2806,84.1235
2018-10-29,Theresa May,"My thoughts are with those family, friends and supporters connected to the tragic crash outside Leicester City’s st… https://t.co/vIZBIwjQ7Q",1.1243,1.2806,84.1235
2018-10-29,Theresa May,"RT @hmtreasury: Chancellor: As autumn takes hold, I am making an additional £420m available immediately to Local Highway Authorities…
  …to…",1.1243,1.2806,84.1235
2018-10-29,Boris Johnson,"RT @Telegraph: .@BorisJohnson: No wonder Dyson's off to Singapore - Britain is currently doomed to humiliation 
https://t.co/TRgfqBLTxR",1.1243,1.2806,84.1235
2018-10-29,Theresa May,RT @hmtreasury: “Today I commit an additional £160m of Counter Terrorism police funding for 2019-20…” #Budget2018 👮♂️👮♀️ https://t.co/nYWxZ…,1.1243,1.2806,84.1235
2018-10-26,Theresa May,"Many congratulations to you, Jen and Finn! Wishing you all every happiness for the future. https://t.co/UlFiKugt6V",1.1276,1.2821,84.3814
2018-10-26,Theresa May,I’m really pleased @Miriam_Cates has been chosen for the South Yorkshire seat of Penistone and Stocksbridge. Her ex… https://t.co/JOpUB31kV7,1.1276,1.2821,84.3814
2018-10-26,Theresa May,RT @WoodlandTrust: Prime Minister @theresa_may joined over 500 other MPs to plant #trees today in support of the #QueensCommonwealthCanopy…,1.1276,1.2821,84.3814
2018-10-25,Theresa May,"We’re delivering a stronger, fairer  economy with more jobs, higher wages, lower borrowing.

We’re taking Britain f… https://t.co/EibhVhxl5x",1.1261,1.2815,84.15700000000002
2018-10-25,Theresa May,I hope the country will join me in wearing a poppy and giving thanks to the whole Armed Forces community for their… https://t.co/n3lOM764SX,1.1261,1.2815,84.15700000000002
2018-10-25,Theresa May,RT @10DowningStreet: From being painstakingly made by ex-service personnel and volunteers in @PoppyFactory to being bought by PM @Theresa_M…,1.1261,1.2815,84.15700000000002
2018-10-24,Theresa May,Our long-term plan for the NHS will deliver £7 billion more in funding every year than Labour was prepared to give.… https://t.co/N6xxwSUqQu,1.1329,1.291,84.5355
2018-10-24,Theresa May,RT @10DowningStreet: PM @Theresa_May pays tribute to Sir Jeremy Heywood who today announced his retirement as Cabinet Secretary and Head of…,1.1329,1.291,84.5355
2018-10-24,Theresa May,RT @10DowningStreet: “I was delighted to welcome the King and Queen of The Netherlands to Downing Street today. The partnership between our…,1.1329,1.291,84.5355
2018-10-23,Theresa May,The Brexit talks are not about my interests. They are about the national interest – and the interests of the whole… https://t.co/xyiMbp9xUZ,1.1324,1.2975,85.0632
2018-10-23,Boris Johnson,Delighted the SoS for Health and Social Care @MattHancock today agreed to join me on a visit to @HillingdonNHSFT to… https://t.co/tCvDRq8o1v,1.1324,1.2975,85.0632
2018-10-22,Theresa May,“How are YOU doing Prime Minister?” one journalist asked me recently. I didn’t reply at the time but I’m going to g… https://t.co/mmRlMXDgWM,1.1311,1.2974,84.4445
2018-10-22,Boris Johnson,"RT @StandUp4Brexit: Delighted to announce @BorisJohnson has pledged to #StandUp4Brexit

""(With) the proposal’s that our Government is putti…",1.1311,1.2974,84.4445
2018-10-22,Boris Johnson,At moments like this it is the job of a friend to tell the truth; and the truth is that the killing of Khashoggi wa… https://t.co/GBSJxJSjkD,1.1311,1.2974,84.4445
2018-10-22,Theresa May,RT @10DowningStreet: WATCH LIVE: PM @Theresa_May updates @HouseofCommons on last week's EU Council meeting in Brussels https://t.co/NAXAGtT…,1.1311,1.2974,84.4445
2018-10-19,Theresa May,Best wishes to the UK Invictus team as they head down under for the @InvictusSydney Games. My special thanks go to… https://t.co/PqkS5Y299x,1.1346,1.3046,85.4546
2018-10-19,Theresa May,"RT @10DowningStreet: PM @Theresa_May at the ASEM summit in Brussels, where she set out her ambition for even deeper partnerships in Asia as…",1.1346,1.3046,85.4546
2018-10-19,Boris Johnson,The Conservative Party is fortunate to have MPs with the passion and determination of @Johnnymerceruk - his fight f… https://t.co/b6csAE6DdN,1.1346,1.3046,85.4546
2018-10-18,Boris Johnson,https://t.co/24ZiTZFe8x,1.1377,1.3071,85.7523
2018-10-18,Boris Johnson,Knife crime in our capital has now hit a record high -  @sadiqkhan is failing Londoners and urgently needs to get a… https://t.co/ke8SfVn5Fh,1.1377,1.3071,85.7523
2018-10-18,Theresa May,RT @10DowningStreet: Today is #AntiSlaveryDay. Under the leadership of PM @Theresa_May the UK is now a world leader in tackling this abhorr…,1.1377,1.3071,85.7523
2018-10-18,Theresa May,RT @10DowningStreet: WATCH LIVE: PM @Theresa_May holds a press conference at EU Council https://t.co/duiUSHkAiz,1.1377,1.3071,85.7523
2018-10-18,Theresa May,RT @10DowningStreet: PM @Theresa_May finished EU Council in Brussels by meeting German Chancellor Angela Merkel and Portuguese PM António C…,1.1377,1.3071,85.7523
2018-10-18,Theresa May,RT @10DowningStreet: Downing Street is lit up in red to mark #AntiSlaveryDay and joins others around the UK calling to end modern slavery.…,1.1377,1.3071,85.7523
2018-10-17,Theresa May,It’s @Conservatives that are delivering for the people of this country. Labour are just playing politics. #PMQs https://t.co/ni402NthG1,1.1392,1.3135,86.021
2018-10-17,Theresa May,"RT @10DowningStreet: ""I believe a deal is achievable and now is the time to make it happen."" – PM @Theresa_May at the EU Council in Brussel…",1.1392,1.3135,86.021
2018-10-17,Theresa May,RT @10DowningStreet: PM @Theresa_May has started her visit to Brussels for #EUCouncil with meetings with @JunckerEU and @DonaldTusk to disc…,1.1392,1.3135,86.021
2018-10-17,Theresa May,RT @10DowningStreet: PM @Theresa_May's first evening at #EUCouncil has included meetings with @EmmanuelMacron and @CampaignforLeo about the…,1.1392,1.3135,86.021
2018-10-16,Theresa May,I am proud to be a supporter of #BlackHistoryMonth – and to celebrate the immense contribution of African and Carib… https://t.co/cjfGfp4cK0,1.1408,1.321,86.3749
2018-10-16,Theresa May,Unemployment is down and wages are rising at their fastest pace in nearly 10 years. Our balanced approach to the ec… https://t.co/aabpchmjnA,1.1408,1.321,86.3749
2018-10-15,Theresa May,My warmest congratulations to the Duke and Duchess of Sussex on the happy news they are expecting a baby in the Spr… https://t.co/VzeYp4oQ6z,1.1344,1.3144,86.1157
2018-10-15,Theresa May,"RT @10DowningStreet: Loneliness is one of the greatest public health challenges of our time, with evidence showing it can be as bad for hea…",1.1344,1.3144,86.1157
2018-10-15,Theresa May,"Inspiring visit to a @SouthLDNCares event this morning, a community network of young professionals and older neighb… https://t.co/KuZX3Ji1ZL",1.1344,1.3144,86.1157
2018-10-15,Theresa May,RT @10DowningStreet: WATCH LIVE: PM @Theresa_May updates the House of Commons on Brexit negotiations https://t.co/XOuw4CZ7Z4,1.1344,1.3144,86.1157
2018-10-15,Boris Johnson,We must be clear that we can genuinely vary our tariffs and do free trade deals or it will be Brexit in name only a… https://t.co/onR8jMZYBa,1.1344,1.3144,86.1157
2018-10-15,Boris Johnson,"After more than two years of being ruthlessly pushed around by the EU, it is time for the UK to resist. 

https://t.co/jMZbK4g6lA",1.1344,1.3144,86.1157
2018-10-12,Theresa May,.@spelmanc is proud of the work of @3TreesCentre which has been providing services in her constituency since 1970.… https://t.co/qElZvKsFrm,1.1385,1.3158,87.0369
2018-10-12,Theresa May,"It was great meeting @ReggieNelson_10 and talking about how we are tackling workplace inequality, as well as selfie… https://t.co/JtXHHsHug6",1.1385,1.3158,87.0369
2018-10-12,Theresa May,Really pleased to hear that Bedford Conservatives have chosen @RyanHenson87 to be their candidate. I know he will b… https://t.co/ksIBURbtYA,1.1385,1.3158,87.0369
2018-10-11,Theresa May,RT @10DowningStreet: PM @Theresa_May hosted a reception at Downing Street and pledged action on suicide to mark #WorldMentalHealthDay. @Jac…,1.1429,1.321,87.5378
2018-10-11,Theresa May,"I was delighted to talk to young people today and launch the Race at Work Charter, which gives businesses a clear s… https://t.co/MIY0nMyqsE",1.1429,1.321,87.5378
