Date,Name,Tweets,USD_EUR
2020-08-25,François Hollande,"Les agressions qui ont été commises contre des compatriotes d'origine arménienne à Décines, le 24 juillet sont into… https://t.co/gHwNx2JYhC",1.1814
2020-08-24,,,1.1847
2020-08-21,Emmanuel Macron,"Les défis de cette rentrée sont nombreux, avec le Premier ministre @JeanCastex, notre feuille de route est claire :… https://t.co/wTX4e563lH",1.1769
2020-08-20,Emmanuel Macron,"Je me réjouis du niveau d’engagement commun exceptionnel entre nos pays, tant sur le plan bilatéral, que sur le pla… https://t.co/yOadXNHRVI",1.185
2020-08-20,Emmanuel Macron,"Willkommen im Fort de Brégançon, liebe Angela! https://t.co/lv8yKm6wWV",1.185
2020-08-20,Emmanuel Macron,"L'Europe doit prendre toute sa place dans les défis que nous vivons, défendre sa souveraineté stratégique, son indé… https://t.co/rZppN529do",1.185
2020-08-20,Emmanuel Macron,Bienvenue au Fort de Brégançon chère Angela ! https://t.co/6VSiTSAuJz,1.185
2020-08-20,Emmanuel Macron,Il nous faut mettre en œuvre le plan de relance décidé en juillet au Conseil européen. Notre discussion avec la Cha… https://t.co/o1rq3v4RZo,1.185
2020-08-20,Emmanuel Macron,"En Libye, nous ne pouvons laisser des puissances étrangères s'ingérer dans le conflit et violer l'embargo sur les a… https://t.co/vZ1IZBQEPJ",1.185
2020-08-20,Emmanuel Macron,La situation d’Alexeï Navalny est préoccupante. Nous en avons discuté avec la Chancelière. Nous sommes prêts à lui… https://t.co/5x4DgHZ8bu,1.185
2020-08-20,Emmanuel Macron,"Pour le Mali, il y a deux choses auxquelles nous veillons : la stabilité et la poursuite de la lutte contre le terr… https://t.co/yW2TVL5VT1",1.185
2020-08-20,Emmanuel Macron,"Sur la situation en Biélorussie, ce que nous attendons de la Russie c’est un dialogue franc et sincère avec l’Union… https://t.co/QIkN6pLLL8",1.185
2020-08-20,Emmanuel Macron,"Ich freue mich über das außergewöhnliche gemeinsame Engagement unserer beiden Länder, sowohl auf bilateraler als au… https://t.co/CxDwusWT9q",1.185
2020-08-19,Emmanuel Macron,"En Biélorussie, le peuple aspire à faire entendre sa voix par la démocratie et sans violences. En Conseil européen… https://t.co/33fDZi7LMY",1.1933
2020-08-19,Emmanuel Macron,Bravo à l’@OL pour son parcours héroïque et au @FCBayern pour sa qualification en finale de la Ligue des Champions.… https://t.co/x7txbwIqdv,1.1933
2020-08-19,Emmanuel Macron,La France et ses partenaires sont engagés au Mali et dans la région pour la sécurité des populations sahéliennes et… https://t.co/1PZ1p5pG6u,1.1933
2020-08-19,Emmanuel Macron,La France et l’Union européenne sont aux côtés de la CEDEAO et de l’Union africaine pour trouver une issue à la cri… https://t.co/nSCQ1WMj03,1.1933
2020-08-19,Emmanuel Macron,"Les travailleurs humanitaires sont des héros contemporains.
https://t.co/A31eGx7noP",1.1933
2020-08-19,Emmanuel Macron,"Je pense à nos compatriotes qui ont donné leur vie, au Niger, en Afghanistan, au Guatemala et ailleurs pour aider l… https://t.co/KfBNLFDtyf",1.1933
2020-08-19,Emmanuel Macron,"Nous prendrons l’initiative à l’ONU dès septembre pour renforcer la protection des travailleurs humanitaires, le re… https://t.co/njLVQ115PX",1.1933
2020-08-18,Emmanuel Macron,La crise que nous traversons ne doit pas peser sur l’éducation de nos enfants ! Pour soutenir les familles dans la… https://t.co/MlJ7VaXYVq,1.1906
2020-08-18,Emmanuel Macron,"À nous, chacune et chacun où nous sommes, de prendre notre part dans la République. https://t.co/zPH8wdK7TN",1.1906
2020-08-17,Emmanuel Macron,Le souvenir de ceux que nous commémorons ce jour nous enseigne que la solidarité s’écrit à partir d’hommes et de fe… https://t.co/OOGuOFvjyI,1.1853
2020-08-17,Emmanuel Macron,Notre destin est collectif.,1.1853
2020-08-17,Emmanuel Macron,"Pour honorer la mémoire des Africains qui se sont battus pour la France, je réitère l’appel que j’avais lancé aux M… https://t.co/41chz4eI3v",1.1853
2020-08-17,Emmanuel Macron,"N’oublions jamais tous les héros venus combattre d’Afrique, avec l’appui décisif de la Résistance et des Alliés, po… https://t.co/O1e6NjSX3c",1.1853
2020-08-17,Emmanuel Macron,"RT @Elysee: EN DIRECT | Cérémonie du 76ème anniversaire de la libération de la ville de Bormes-les-Mimosas.
https://t.co/YIKcVY4xcv",1.1853
2020-08-17,Emmanuel Macron,Ces derniers mois nous ont rappelé à quel point nous étions tous dépendants les uns des autres. La crise sanitaire… https://t.co/7562R3ANAg,1.1853
2020-08-14,Emmanuel Macron,"Je me suis entretenu avec le président américain Donald Trump de la situation en Méditerranée orientale, en Libye e… https://t.co/1B3KnPVt57",1.1813
2020-08-14,Emmanuel Macron,Je salue la décision courageuse des Émirats arabes unis et souhaite qu’elle contribue à l’établissement d’une paix… https://t.co/nsGIW2H990,1.1813
2020-08-14,François Hollande,"Les autorités afghanes ont annoncé la libération de prisonniers talibans. Parmi eux, les assassins de Bettina Goisl… https://t.co/NmvJQlc3F4",1.1813
2020-08-14,François Hollande,Cet après-midi toutes nos pensées vont aux victimes françaises de l'attentat commis au Niger. L'action humanitaire… https://t.co/yFUM9rwwmR,1.1813
2020-08-14,Emmanuel Macron,"I have spoken to US President Donald Trump about the situation in the Eastern Mediterranean, Libya and Lebanon. We… https://t.co/928zqEpJg2",1.1813
2020-08-14,Emmanuel Macron,"I commend the brave decision by the United Arab Emirates, which I hope will help establish fair and lasting peace b… https://t.co/FyAp3kHjXC",1.1813
2020-08-13,,,1.1833
2020-08-12,Emmanuel Macron,"Nous avons collectivement une dette morale vis-à-vis de notre jeunesse. C’est pourquoi, le Gouvernement a pris des… https://t.co/SS1bcPrq2Q",1.1771
2020-08-12,Emmanuel Macron,"C’est aujourd’hui la journée internationale de la jeunesse. En cette année marquée par la pandémie, l’événement pre… https://t.co/G2OwBNnLA1",1.1771
2020-08-12,Emmanuel Macron,"Avec le confinement, nous avons demandé de nombreux sacrifices aux jeunes. Une formation, des voyages, des rencontr… https://t.co/Sl0Yx9Xz6N",1.1771
2020-08-12,Emmanuel Macron,Les 700 000 jeunes qui ont terminé leurs études et espéraient trouver cet été leur premier emploi se trouvent aussi… https://t.co/KpbHpynYCq,1.1771
2020-08-12,Emmanuel Macron,"1 jeune, 1 solution : c’est l’objectif que nous nous fixons. À cet effet, 200 000 places supplémentaires seront ouv… https://t.co/JCWcVnrXrC",1.1771
2020-08-12,Emmanuel Macron,"Le plan de relance misera sur les secteurs d’avenir, ceux qui, dans 5, 10, 15 ans, offriront un emploi à nos lycéen… https://t.co/VJHwrlba0W",1.1771
2020-08-12,Emmanuel Macron,"À tous les jeunes de France : n'ayez pas peur, continuez à vous engager, ne lâchez rien. Nous serons à vos côtés.",1.1771
2020-08-12,Emmanuel Macron,La situation en Méditerranée orientale est préoccupante. Les décisions unilatérales de la Turquie en matière d’expl… https://t.co/lyXIULkkSr,1.1771
2020-08-12,Emmanuel Macron,J’ai décidé de renforcer temporairement la présence militaire française en Méditerranée orientale dans les prochain… https://t.co/f4IITzCbSC,1.1771
2020-08-12,Emmanuel Macron,Η κατάσταση στην Ανατολική Μεσόγειο είναι ανησυχητική. Οι μονομερείς αποφάσεις της Τουρκίας σε θέματα πετρελαικής έ… https://t.co/WQu0IHbLSB,1.1771
2020-08-11,Emmanuel Macron,J’ai réuni ce matin un Conseil de défense pour faire le point sur l’évolution de la situation sanitaire. L’épidémie… https://t.co/JP09iM7lDu,1.1783
2020-08-11,Emmanuel Macron,J’ai décidé de renforcer les mesures de sécurité pour nos ressortissants dans la région. Nous poursuivons l'action… https://t.co/W9t1oArhvO,1.1783
2020-08-11,Emmanuel Macron,Nous mettons tout en œuvre pour soutenir les familles des victimes et répondre à l’attaque qui a coûté la vie à six… https://t.co/ylzvN8i7eC,1.1783
2020-08-11,Emmanuel Macron,"Au Guatemala, Benoît Maria menait depuis 20 ans des projets agricoles en faveur des communautés autochtones mayas e… https://t.co/zzEeAI6Lut",1.1783
2020-08-10,Emmanuel Macron,Plusieurs de nos compatriotes et des nigériens ont été lâchement assassinés hier au Niger au cours d'une attaque me… https://t.co/J79s6ybtIN,1.1763
2020-08-07,Emmanuel Macron,"C’est une fierté de voir notre Nation se lever pour aider le Liban. L’État est là, à l’œuvre, ainsi que de nombreus… https://t.co/GB2KW03RJW",1.1817
2020-08-06,Emmanuel Macron,Les dégâts immenses à Beyrouth viennent s'ajouter à une crise que traverse le Liban depuis de très nombreuses année… https://t.co/hDL2K1Y51B,1.1843
2020-08-06,Emmanuel Macron,بحبك يا لبنان !,1.1843
2020-08-06,Emmanuel Macron,"Nous serons là dans la durée aux côtés de toutes celles et ceux qui sauvent, aident, guérissent, reconstruisent. La… https://t.co/xiOCJglptS",1.1843
2020-08-06,Emmanuel Macron,"Il y aura un avant et un après 4 août 2020. Si le Liban se réveille aujourd’hui meurtri et épuisé, je sais qu’il se… https://t.co/qeHb9AOGve",1.1843
2020-08-06,Emmanuel Macron,EN DIRECT | Conférence de presse depuis Beyrouth. https://t.co/GapEb4HS0q,1.1843
2020-08-06,Emmanuel Macron,"La Fraternité, la Solidarité, sont au cœur de notre Nation. https://t.co/5nS3Zgoy1f",1.1843
2020-08-06,Emmanuel Macron,لبنان ليس وحيداً,1.1843
2020-08-06,Emmanuel Macron,Le Liban n’est pas seul.,1.1843
2020-08-05,François Hollande,La catastrophe qui frappe Beyrouth est une tragédie pour le peuple libanais. La solidarité internationale doit être… https://t.co/y6RdOtzh9q,1.1854
2020-08-05,Emmanuel Macron,Nous déployons au Liban un détachement de la sécurité civile et plusieurs tonnes de matériel sanitaire. Des urgenti… https://t.co/Cd7rTS7gdL,1.1854
2020-08-05,Emmanuel Macron,Je me rendrai demain à Beyrouth à la rencontre du peuple libanais pour lui porter le message de fraternité et de so… https://t.co/Dj2nG5Jwej,1.1854
2020-08-04,Emmanuel Macron,J’exprime ma solidarité fraternelle avec les Libanais après l’explosion qui a fait tant de victimes et de dégâts ce… https://t.co/39Ku8hl8md,1.1765
2020-08-04,Emmanuel Macron,Le rôle essentiel des professionnels du soin à domicile face au COVID-19 doit être reconnu. Une prime leur sera acc… https://t.co/GCalIo62tq,1.1765
2020-08-04,Emmanuel Macron,Je veux rendre hommage aux professionnels du soin à domicile qui accompagnent nos aînés et les personnes en situati… https://t.co/EXYTOMDC6o,1.1765
2020-08-04,Emmanuel Macron,RT @Elysee: EN DIRECT | Déclaration du Président @EmmanuelMacron après une matinée à Toulon auprès de celles et ceux qui accompagnent au qu…,1.1765
2020-08-04,Emmanuel Macron,أعبرُ عن تضامني الاخوي مع اللبنانيين بعد الانفجار الذي تسبب بعدد كبير من الضحايا هذا المسأ في بيروت وخلّف اضرارٍ جس… https://t.co/E39e5RL1fe,1.1765
2020-08-03,,,1.1726
2020-07-31,François Hollande,Le travail de la société civile en faveur de la cohésion sociale est plus qu'une nécessité. Je suis fier de vous pr… https://t.co/I4ODdsbpm2,1.1848
2020-07-31,Emmanuel Macron,"Les bons réflexes s’appliquent aussi aux fortes chaleurs. Protégez-vous et protégez vos proches.
https://t.co/6sKduiroId",1.1848
2020-07-30,Emmanuel Macron,"Le Rover Perseverance est en route pour Mars. Il emporte avec lui un concentré de savoir-faire français, comme l’œi… https://t.co/KjkI0eTWL8",1.1743
2020-07-29,François Hollande,Le décès de Jacqueline Sauvage est le rappel douloureux d’un drame conjugal qui avait bouleversé l’opinion publique… https://t.co/VWzJ1l6IEz,1.1725
2020-07-29,Emmanuel Macron,Les Français attendent de nous des résultats concrets. C'est ce pourquoi nous nous sommes engagés ! Continuons de t… https://t.co/RXHeclPSJG,1.1725
2020-07-29,Emmanuel Macron,Jacqueline Sauvage s’en est allée libre. Elle était devenue le symbole de la lutte contre les violences faites aux… https://t.co/MEzUCu998j,1.1725
2020-07-28,Emmanuel Macron,"Pour Gisèle Halimi, le féminisme était un humanisme. La France perd une républicaine passionnée qui, comme avocate,… https://t.co/WIpUljkLJt",1.1717
2020-07-28,François Hollande,Gisèle Halimi a inlassablement servi la cause des femmes donc celle de la République. Elle ajoutait le courage au t… https://t.co/6n4mErnX72,1.1717
2020-07-27,Emmanuel Macron,"Notre maison brûle toujours.
Depuis l’appel du G7 de Biarritz pour sauver l'Amazonie, nous sommes mobilisés pour pr… https://t.co/MEO5TW7hBw",1.176
2020-07-27,Emmanuel Macron,"Our house is still on fire. 
Since the call of the G7 in Biarritz to save the Amazon, we have been mobilized to pro… https://t.co/VnCaPrs7mf",1.176
2020-07-24,,,1.1608
2020-07-23,Emmanuel Macron,Ne laissons pas notre sécurité en Méditerranée aux mains d'autres acteurs. Je redis la pleine solidarité de la Fran… https://t.co/mhYtAuTxzn,1.1569
2020-07-23,Emmanuel Macron,"RT @gouvernementFR: EN DIRECT | #1jeune1solution : à Besançon, jeunes et formateurs échangent avec @JeanCastex. https://t.co/wbDrsyiZTz",1.1569
2020-07-23,Emmanuel Macron,L'Europe doit entreprendre une réflexion approfondie sur les sujets de sécurité en Méditerranée. Je réunirai les pa… https://t.co/1CXV15owk2,1.1569
2020-07-22,Emmanuel Macron,"Dans la République, aucun jeune ne doit être sans solution.",1.1578
2020-07-22,Emmanuel Macron,L’été sera difficile pour une partie de notre jeunesse. Nous agissons : https://t.co/lUraStSvwW,1.1578
2020-07-22,Emmanuel Macron,Je veux saluer toutes celles et ceux qui se mobilisent pour accompagner les jeunes qui ne peuvent pas partir en vac… https://t.co/mk5kJ6EA67,1.1578
2020-07-22,Emmanuel Macron,"Pour aider les jeunes à accéder à l’emploi, nous mettons en œuvre un dispositif inédit pour créer des emplois.",1.1578
2020-07-22,Emmanuel Macron,"Grâce à notre action, nous avons atteint un niveau historique de l’apprentissage. Nous aidons les entreprises à mai… https://t.co/3lb1g6NdxT",1.1578
2020-07-22,Emmanuel Macron,Nous avons développé 300 000 contrats d'insertion pour permettre aux plus jeunes d’accéder à l'emploi.,1.1578
2020-07-22,Emmanuel Macron,Il y a à ce jour 140 000 services civiques. Nous allons accroître de 100 000 ce nombre à la rentrée.,1.1578
2020-07-22,Emmanuel Macron,"C’est un effort considérable. Nous le faisons pour notre jeunesse, pour lui permettre d’acquérir des compétences, d… https://t.co/W5fEjawgGh",1.1578
2020-07-22,Emmanuel Macron,"RT @Elysee: EN DIRECT | Depuis Chambord, déclaration du Président @EmmanuelMacron après un échange avec des jeunes et responsables associat…",1.1578
2020-07-22,Emmanuel Macron,"Pour tous les jeunes qui ne trouvent pas d'emploi et qui souhaitent poursuivre leur formation, nous allons ouvrir 2… https://t.co/vuSrWuyOlW",1.1578
2020-07-22,Emmanuel Macron,"Un million de jeunes qui ne peuvent pas partir en vacances cet été pourront profiter d’activités éducatives, cultur… https://t.co/pC0WBjcxzJ",1.1578
2020-07-22,Emmanuel Macron,"RT @olivierveran: 👨‍⚕️ Au-delà de la hausse des salaires, le #SégurDeLaSanté s’est intéressé à la vie quotidienne des soignants, pour l’amé…",1.1578
2020-07-22,Emmanuel Macron,Tech players have a responsibility. Their action will contribute to our resilience in this time of crisis. I call u… https://t.co/u1RNMlac4U,1.1578
2020-07-21,Emmanuel Macron,RT @Elysee: EN DIRECT | Conseil européen : suivez la conférence de presse du Président @EmmanuelMacron et de la Chancelière Angela Merkel.…,1.1443
2020-07-21,Emmanuel Macron,Un plan de relance massif est adopté : un emprunt commun pour répondre à la crise de manière solidaire et investir… https://t.co/kqeqBg4DYs,1.1443
2020-07-21,Emmanuel Macron,RT @eucopresident: Deal!,1.1443
2020-07-21,Emmanuel Macron,"Avant la reprise de la séance au Conseil européen, j’adresse aux Belges un message d'amitié en ce jour de Fête nati… https://t.co/oWQZdt0VAI",1.1443
